@Begin
@Name of CHI:          Yiu Chun-li
*INV:   ¼M, ¦³ Ëİ ¦h Ï.
%mor:   ex vf advi adj nn.
*SIS:   &a3, ¥ò ­n µe &a3, ¥ò ­n µe ø Ï &ga3, ­ø ¦n ¹Ë §Ú &a3.
%mor:   ex advf vt vt sfp advf vt vt cl nn sfp neg adj vt nnpr sfp.
*CHI:   §Ú Ëİ¼Ë &ga3.
%mor:   nnpr advs sfp.
*SIS:   ¦³ ­Ó ¤H ö «× ½æ ³·¿| &a3.
%mor:   vf cl nn prep cl vt nn sfp.
*SIS:   ¦³ ­Ó ice+cream ö «×.
%mor:   vf cl nn prep cl.
*SIS:   ¤H’] ©O ´N ª¾¹D ©O ­Ó ©O ´N «Y ice+cream &e6 ­Ó çEÀY ‘Á &ga3 &la3.
%mor:   nnpr sfp advf vt det cl sfp advf vf nn ex cl nn sfp sfp sfp.
*CHI:   ¼M, ©O «×, §A Ú» úï, Ú» úï.
%mor:   ex det cl nnpr vt prt vt prt.
*INV:   °µ ÉA¨Æ &a3 ?
%mor:   vt wh sfp.
*CHI:   ©O «× &o3.
%mor:   det cl ex.
*INV:   °µ ÉA¨Æ ®A ?
%mor:   vt wh sfp.
*CHI:   0 [=! shows the investigator her hands].
*INV:   «Y &wo3, ¥Ï ®Í ¥Ö &a3 «Y «} &a3 ?
%mor:   vf sfp vt prt nn sfp vf neg sfp.
*CHI:   &a3.
%mor:   ex.
*INV:   ¿¨ ®Í ¥Ö, ¦]¬° ®û ¤ô<®û ±o ¤Ó ­@> &lo1 [>].
%mor:   adj prt nn advs vt nn vt ctc advi adj sfp.
*SIS:   <§Ú ÉN &a3> [<].
%mor:   nnpr neg sfp.
*INV:   Ê\ +/.
%mor:   nnpr.
*SIS:   Ê\ ²b «Y ±o ¤Ö¤Ö &dza3.
%mor:   nnpr advf vf vt adj sfp.
*CHI:   ­Ú, ­Ú §Ú Ú» úï, &a3.
%mor:   prep prep nnpr vt prt sfp.
*SIS:   ®û ±o ¤Ó ­@ ´N ¦³ &ga3 &la3.
%mor:   vt ctc advi adj advf vf sfp sfp.
*CHI:   ÉN &a3.
%mor:   neg sfp.
*INV:   «Y &a3, §Ú ³£ ÉN.
%mor:   vf sfp nnpr advf neg.
*CHI:   <§Ú> [/] §Ú ¦³ &a3.
%mor:   nnpr nnpr vf sfp.
*INV:   <§A ø> [//] §A ¤â ©ñ ö ¤ô ùØ«K ¤Ó ­@ &la3.
%mor:   nnpr cl nnpr nn vd prep nn nnloc advi adj sfp.
*INV:   ´N «Y Ëİ¼Ë &ga3 &la3.
%mor:   advf vf advs sfp sfp.
*SIS:   µe ­ø ¨ì °¦ ¸} &a3, ¦]¬° ¤Ó -: «§ &la3.
%mor:   vt neg ctc cl nn sfp advs advi wh sfp.
*SIS:   ¤@ ­Ó ¤k¥J ö «× ¶R ³·¿|.
%mor:   q cl nn prep cl vt nn.
*SIS:   ©O ­Ó ¤k¥J ö «×<µe ³·> [//] &m3, ¤@ ¶R ³·¿| &a3.
%mor:   det cl nn prep cl vt nn ex q vt nn sfp.
*SIS:   µe ³·¿| &a3.
%mor:   vt nn sfp.
*INV:   ¤» ·³ ¥¼ &a3 §A # ²ï²ï ?
%mor:   q cl neg sfp nnpr nnpp.
*SIS:   0 [=! nods].
*INV:   ¥Í ÷ ¤é &lu3 «§ ?
%mor:   vi asp nn sfp sfp.
*SIS:   ¥¼ &a3.
%mor:   neg sfp.
*CHI:   §Ú ¤T ·³.
%mor:   nnpr q cl.
*INV:   §A ©O ?
%mor:   nnpr sfp.
*SIS:   §Ú ¤» ·³.
%mor:   nnpr q cl.
*INV:   ¹L ÷ ¥¼ &a3 ?
%mor:   dir asp neg sfp.
*SIS:   &m3, úï ?
%mor:   ex ex.
*INV:   §A ´X ®É ¥Í¤é &a1 ?
%mor:   nnpr wh nn vi sfp.
*INV:   ´X ¦h ¤ë &a1 ?
%mor:   wh adj nn sfp.
*SIS:   ¤Q¤@ ¤ë ¤Ü¥| &lo1.
%mor:   q cl q sfp.
*INV:   &o4, §Y«Y ¦Ó®a ¤­ ·³ ´X ”Ü, «Y «} &a3 ?
%mor:   ex vf advs q cl q sfp vf neg sfp.
*SIS:   ­ø «Y &ja3, §Ú ¦Ó®a ¤» ·³ &ga3, ÉN §c §A.
%mor:   neg vf sfp nnpr advs q cl sfp neg vt nnpr.
*SIS:   §Ú xxx Ä¹ ÷.
%mor:   nnpr vi asp.
*CHI:   ¦nÏ &a3, µ²±B &a3.
%mor:   ex sfp vi sfp.
*SIS:   §Ú xxx &a3 µ²±B.
%mor:   nnpr sfp vi.
*INV:   Ãä ­Ó µ²±B &a3 ?
%mor:   wh cl vi sfp.
*CHI:   <õ ­Ó µ²±B &lo1> [=! points to the TV screen].
%mor:   det cl vi sfp.
*SIS:   §A ³£ &sot1&sot1’] ï.
%mor:   nnpr advf advm sfp.
*CHI:   ¦nÏ &a3, µ²±B &a3.
%mor:   ex sfp vi sfp.
*SIS:   §A ³£ &sot1&sot1’].
%mor:   nnpr advf advm.
*INV:   ¼M, ©O ­Ó Ëİ ªÎ &ge2, Ëİ ®Ö¬ğ &ge2, ­ø ¦n ¦P Ê\ ¥´ &la1 Ëİ ®Ö¬ğ.
%mor:   ex det cl advi adj sfp advi adj sfp neg adj prep nnpr vt sfp advi adj.
*CHI:   <¨ì §A &la3> [>].
%mor:   vt nnpr sfp.
*SIS:   <­ø «Y &a3> [<], Ú» &la3 ¦Ó®a.
%mor:   neg vf sfp vt sfp advs.
*SIS:   ©O ­Ó # &e6 «Y +...
%mor:   det cl ex vf.
*SIS:   °İ úï ­ô­ô ¥ı.
%mor:   vt prt nn advf.
%exp:   The child's brother is playing TV games.
*SIS:   ­ô­ô &a4, ªÎ õ ­Ó ¥s °µ «§ ¦W ?
%mor:   nn sfp adj det cl vt vt wh nn.
*BRO:   ­ø ª¾ &o3.
%mor:   neg vt ex.
*SIS:   ¥»¥Ğ, ¥»¥Ğ &a3.
%mor:   nnpp nnpp sfp.
*INV:   ¥»¥Ğ &a4 ?
%mor:   nnpp sfp.
*SIS:   «Y &a3.
%mor:   vf sfp.
*INV:   ªÎ¨Ğ Ëİ ®Ö¬ğ, ¨ş.
%mor:   nn advi adj sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*CHI:   ­ø ¦º &la3 Ê\ +/.
%mor:   neg verg sfp nnpr.
*SIS:   ¦¶«}«} °µ # ¥»¥Ğ &a3.
%mor:   nnpp vt nnpp sfp.
*SIS:   ¦]¬° §Ú’] ¤W ¦¸ ©O, Ú» Åw¼Ö¤µ®d &a1 &ma3.
%mor:   advs nnpr dir cl sfp vt nnpp sfp sfp.
*INV:   &o5.
%mor:   ex.
*INV:   Ëİ +/.
%mor:   advs.
*SIS:   Ëİ §A ©O ?
%mor:   advs nnpr sfp.
*INV:   Ëİ ©] ¥ò ­ø Ô Ä± Ú» Åw¼Ö¤µ®d &ga4 ?
%mor:   advi adj advf neg vi nn vt nnpp sfp.
*SIS:   «Y &o3, &e6, §Ú «Y -: ¤Q¤@ &e6 ¤Q¤@ ¤G ÂI ¥ı¦Ü Ô Ä± &ga3.
%mor:   vf ex ex nnpr vf q ex q q cl advf vi nn sfp.
*INV:   Ëİ ®Ë Ô Ä± &ga4 ?
%mor:   advi adj vi nn sfp.
@Situation:   Watching photos.
*CHI:   °µ ÉA ­n &e6 &e6 +/.
%mor:   vt wh vt ex ex.
*INV:   §Ú’] ¤J ¥h Ú» &a1, ¦n ÉN &a3 ?
%mor:   nnpr dir dir vt sfp adj neg sfp.
*CHI:   &e6, Ú» ©O ø &a1.
%mor:   ex vt det cl sfp.
*INV:   ¤J ¥h Ú» &a1, ¤J ¥h Ú».
%mor:   dir dir vt sfp dir dir vt.
*CHI:   ©O ø ©O «Y &e6 ¤é¥» ¤H ‘Á &ga3.
%mor:   det cl sfp vf ex nnpp nn sfp sfp.
*SIS:   ¦³ ø «Y ¤é¥» ¤H, ©O «×.
%mor:   vf cl vf nnpp nn det cl.
*CHI:   õ ø «Y ¤é¥» &a3, Ú» úï.
%mor:   det cl vf nnpp sfp vt prt.
*INV:   Ú» ÷ <©O ø ¥ı &la1 ¤£¦p, ¦n ÉN &a3> [>] ?
%mor:   vt asp det cl advf sfp advs adj neg sfp.
*SIS:   <©O ­Ó ­Ú §A Ú» úï> [<], <ø> [//] ¤é¥» ø Ï ¥ı.
%mor:   det cl prep nnpr vt prt cl nnpp cl nn advf.
*SIS:   &la4.
%mor:   ex.
*INV:   Ú» ÷ ©O Ìî ¥ı &la1.
%mor:   vt asp det cl advf sfp.
*SIS:   &la4, ©O ø ¥ş ³¡ ³£ «Y ¤é¥» Ï ‘Á.
%mor:   ex det cl q cl advf vf nnpp nn sfp.
*SIS:   ¦P®I +/.
%mor:   conj.
*INV:   Ú» ©O Ìî ¥ı &la1, ¦n ÉN &a3 ?
%mor:   vt det cl advf sfp adj neg sfp.
*SIS:   ¦n &a3.
%mor:   adj sfp.
*INV:   ©O ­Ó Ãä ­Ó ‘Á &ga3 ?
%mor:   det cl wh cl sfp sfp.
*SIS:   §Ú ­ô­ô &lo1, ©O ­Ó §Ú ‘Á ï.
%mor:   nnpr nn sfp det cl nnpr sfp sfp.
*INV:   Ëİ ²Ó ­Ó &ge2 §A ­Ó ¼Ë - ?
%mor:   advi adj cl sfp nnpr cl nn.
*SIS:   «Y &je3.
%mor:   vf sfp.
*INV:   ©O ­Ó ªÎ¹Ê¹Ê ¤S «Y §A &a4 ?
%mor:   det cl adj advf vf nnpr sfp.
*SIS:   <«Y &a3> [>].
%mor:   vf sfp.
*CHI:   <&a1> [<], <«x, Ú» úï> [>].
%mor:   ex ex vt prt.
*SIS:   <Ú» ©O ­Ó &a1> [<].
%mor:   vt det cl sfp.
*SIS:   <¤S «Y §Ú ‘Á &ga3 ©O ­Ó> [>].
%mor:   advf vf nnpr sfp sfp det cl.
*CHI:   <&a3 ²ï²ï &a3> [<].
%mor:   ex nnpp sfp.
*INV:   ÉAÏ &a3, Ú» úï.
%mor:   wh sfp vt prt.
*CHI:   ÀnÀn ‘Á &ga3.
%mor:   nn sfp sfp.
*INV:   §A ¹L ‘Á ¤@»ô Ú».
%mor:   nnpr dir dir advs vt.
*INV:   <À¾Âà ­Ó ¨­> [>].
%mor:   vt cl nn.
*CHI:   <³Ş, ³Ş,> [<].
%mor:   ex ex.
*INV:   §A À¾Âà ­Ó ¨­ ¤@»ô Ú» «} ±o &lo1.
%mor:   nnpr vt cl nn advs vt neg ctc sfp.
*CHI:   Ú» úï, ©O ­Ó &a3.
%mor:   vt prt det cl sfp.
*INV:   ©O °¦ ­ø «Y ¦Ì©_¦Ñ¹« «§ ?
%mor:   det cl neg vf nnpp sfp.
*CHI:   «Y &ja3, <ÀnÀn ‘Á &ga3> [>].
%mor:   vf sfp nn sfp sfp.
*SIS:   <Ëİ ©O ­Ó «Y Ãä ­Ó ‘Á> &ga3 [<] ?
%mor:   advs det cl vf wh cl sfp sfp.
*INV:   ©O ­Ó Ãä ­Ó ‘Á &ga3 ?
%mor:   det cl wh cl sfp sfp.
*SIS:   ­ø ª¾ ©O.
%mor:   neg vt sfp.
*INV:   ©O ­Ó ©O ?
%mor:   det cl sfp.
*CHI:   §Ú +/.
%mor:   nnpr.
*SIS:   §Ú ­ô­ô &lo1 ©O ­Ó «Y.
%mor:   nnpr nn sfp det cl vf.
*SIS:   ¶À·½¥ú «Y # &e6 <§Ú ª¨> [//] §Ú ­ô­ô ­Ó ªB¤Í ‘Á ï.
%mor:   nnpp vf ex nnpr nn nnpr nn cl nn sfp sfp.
*INV:   &o5, ©O ­Ó «Y §A ª¨ª¨ «Y «} &a3 ?
%mor:   ex det cl vf nnpr nn vf neg sfp.
*CHI:   <«Y &a3>.
%mor:   vf sfp.
*SIS:   <úï> [<], «Y &a3, «Y &a3.
%mor:   ex vf sfp vf sfp.
*SIS:   Ëİ ³£ »{ ­ø ¥X &ge2 ?
%mor:   advs advf vt neg dir sfp.
*CHI:   &a3, ©O «× «Y «§ ‘Á ‘Á &ga3 ?
%mor:   ex det cl vf wh sfp sfp sfp.
*INV:   ©O «× ­¹ Ï &go3 &lo1, «Y «} &a3 ?
%mor:   det cl vt nn sfp sfp vf neg sfp.
*INV:   «u–ï, ¸õ»R &a3.
%mor:   ex vi sfp.
*CHI:   <«Y &ja3> [>].
%mor:   vf sfp.
*SIS:   <«Y &ja3> [<], §Ú ·Q ¥h ¤é¥» ª± ø -: &e6 +...
%mor:   vf sfp nnpr vt dir nnpp vt cl ex.
*SIS:   §Ú ·Q ­Ú ø Àn¥J <­¸ ¸¨ §Ú °¦> ¤â §Ú «× &a3 [>].
%mor:   nnpr vt prep cl nn vi dir nnpr cl nn nnpr cl sfp.
*INV:   <¼M, §A Ú» úï ´X ¦h Àn> [<].
%mor:   ex nnpr vt prt advi adj nn.
*INV:   «Y «} ¦n ¦ü §A ª¨ª¨ Ëİ, «Y «} &a3 ?
%mor:   vf neg advi vt nnpr nn advs vf neg sfp.
*SIS:   «Y &ja3.
%mor:   vf sfp.
*SIS:   ­ô­ô ¦n Åå &ga3 §A Ú» úï.
%mor:   nn advi adj sfp nnpr vt prt.
*INV:   «Y &wo3, Ëİ Åå &ge2, §A Åå ­ø Åå &a3 ?
%mor:   vf sfp advi adj sfp nnpr adj neg adj sfp.
*SIS:   §Ú ±ğ «Y ­ø Åå &la1.
%mor:   nnpr advf vf neg adj sfp.
*CHI:   §Ú ¦n Åå &a3.
%mor:   nnpr advi adj sfp.
*SIS:   ¦n +...
%mor:   adj.
*SIS:   Ê\ Ëİ &dza2 &ge2, ­ô­ô ¦P®I ¬z§Q.
%mor:   nnpr advi adj sfp nn conj nnpp.
*SIS:   &a3, ©O ø ©O ´N «Y ¥h ÷ ¤é¥» õ ø ­¸ ‘Á ï &la3.
%mor:   ex det cl sfp advf vf dir asp nnpp det cl nn sfp sfp sfp.
*INV:   &o5.
%mor:   ex.
*SIS:   ©O ø ©O +/.
%mor:   det cl sfp.
*INV:   ©O ­Ó ¤p ªB¤Í ©O ?
%mor:   det cl adj nn sfp.
*SIS:   ©O ­Ó «Y "hero".
%mor:   det cl vf nn.
*SIS:   §Ú ª¨ª¨, §Ú -:, §Y«Y §Ú ªB¤Í ‘Á ï, ¤£¹L «Y -: # ³Â³Â’] &ga3 &dza3.
%mor:   nnpr nn nnpr vf nnpr nn sfp sfp advs vf advm sfp sfp.
*INV:   ³Â³Â’] «§ &a3 ?
%mor:   advm wh sfp.
*INV:   ¦n ±o·N &wo3.
%mor:   advi adj sfp.
*SIS:   «Y &a3, ¨k¥J ‘Á &ga3, §Ú ³Ì Áé·N ¦P Ê\ ª± &ga3 &la3.
%mor:   vf sfp nn sfp sfp nnpr advi vt prep nnpr vt sfp sfp.
*INV:   Ú» §¹.
%mor:   vt vi.
*SIS:   Ú» §¹ &la3.
%mor:   vt vi sfp.
*CHI:   <¥ò> [>] +/.
%mor:   advf.
*SIS:   <&la4>, Ú» ©O ¥» &la1 úï [<].
%mor:   ex vt det cl sfp ex.
*SIS:   Ú» ©O ¥».
%mor:   vt det cl.
*INV:   ¤@ ¥» ¤@ ¥» Ú».
%mor:   q cl q cl vt.
%com:   The investigator takes another photo album.
*INV:   ¼M, Ëİ è° &ge2, §A Ú» ©O ø.
%mor:   ex advi adj sfp nnpr vt det cl.
*CHI:   «Y &ja3, §Ú ·Q ¥h ©O «× <Ú» úï> &a3 [>].
%mor:   vf sfp nnpr vt vt det cl vt prt sfp.
*SIS:   <§ê &ga3> # [<] ©O ø.
%mor:   vt sfp det cl.
*INV:   &m2 - ?
%mor:   ex.
*SIS:   ©O &bat1, ©O ø §ê &ga3.
%mor:   det cl det cl vt sfp.
*CHI:   <§Ú ­n> [/] §Ú ­n Ú» úï õ ø ¸õ»R &a3.
%mor:   nnpr vt nnpr vt vt prt det cl vi sfp.
*SIS:   Ú» úï, §Ú ·Q ª± ©O ø &a3 ´N «Y.
%mor:   vt prt nnpr vt vt det cl sfp advf vf.
*INV:   «§ ‘Á &ga3 ?
%mor:   wh sfp sfp.
*INV:   ¹L¤s¨® &a4 ?
%mor:   nn sfp.
*SIS:   &e6, ­ø «Y &a3, ¦n¦ü «Y ü¶ ¨®.
%mor:   ex neg vf sfp advs vf vt nn.
*SIS:   ü¶ ¨® &a3.
%mor:   vt nn sfp.
*INV:   ü¶ ¨® &a4 ?
%mor:   vt nn sfp.
*CHI:   <§Ú, §Ú, §Ú> [>] +/.
%mor:   nnpr nnpr nnpr.
*SIS:   <¦n ±o·N &ga3> [<], ¤@ ­Ó ¤@ ­Ó ±Æ ¦í ¤@ ¬[ ¨®  &lo1.
%mor:   advi adj sfp q cl q cl vt asp q cl nn sfp.
*SIS:   «á«K õ ø # ¶À ¦â ¦P®I ºñ ¦â õ ø &lo1.
%mor:   nnloc det cl adj nn conj adj nn det cl sfp.
*CHI:   §Ú, §Ú ­n, §Ú ­n<ü¶ ¨®> [>] &a3.
%mor:   nnpr nnpr vt nnpr vt vt nn sfp.
*SIS:   <¨â ¬[> [<] +/.
%mor:   q cl.
*INV:   ³Ş, ­Ú Ê\ Á¿ ¥ı.
%mor:   ex prep nnpr vt advf.
*CHI:   §Ú ­n ü¶ ¨® ©O ø &a3.
%mor:   nnpr vt vt nn det cl sfp.
*INV:   ¥Î ©O «× ü¶ ¨® &a4 ?
%mor:   vt det cl vt nn sfp.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*INV:   ©O ­Ó Óè½L.
%mor:   det cl nn.
*INV:   «Y «} ¦n ¦nª± &ga3 ü¶ ¨® ?
%mor:   vf neg advi adj sfp vt nn.
*CHI:   §Ú, §Ú, §Ú ·Q +/.
%mor:   nnpr nnpr nnpr vt.
*SIS:   «Y &ja3, À³¸Ó §Ú ¥¼ ª± ¹L &ga3.
%mor:   vf sfp aux nnpr neg vt asp sfp.
*CHI:   §Ú<À³¸Ó ¥¼ ª± ¹L> &ga3 [>].
%mor:   nnpr aux neg vt asp sfp.
*SIS:   <«x, Ú» úï ¥ı> [<].
%mor:   ex vt prt advf.
*INV:   §A ¤S ¥¼ ª± ¹L &a4 ?
%mor:   nnpr advf neg vt asp sfp.
*CHI:   ­ø «Y &a3.
%mor:   neg vf sfp.
*SIS:   §Ú ³£ «Y ¥¼ ª± ¹L.
%mor:   nnpr advf vf neg vt asp.
*SIS:   ³Ş, &la4, ¤é¥» &ni1 ª± ¨ì Åö ®Í &a1 &ma3.
%mor:   ex ex nnpp  xx vt ctc adj prt sfp sfp.
*SIS:   ¤§«á ªğ «Î¥ø ©O ¤S ª± ¨ì Åö ®Í &a3.
%mor:   advs dir nnloc sfp advf vt ctc adj prt sfp.
*CHI:   ©O «× ¶À·½¥ú.
%mor:   det cl nnpp.
*INV:   ¶ı«} ©O ?
%mor:   nn sfp.
*INV:   ¶ı«} ¦³ ÉN ¥h &a3 ?
%mor:   nn vf neg dir sfp.
*SIS:   ÉN &ga3, ²b ±o Ê\’] ¨â ­Ó.
%mor:   neg sfp advf ctc nnpr q cl.
*CHI:   ³Ş, ³Ş, ³Ş <©O ø «Y «§Ï ‘Á &ga3> [>] ?
%mor:   ex ex ex det cl vf wh sfp sfp.
*SIS:   <¥ò ¶R ø Ï ­Ú §Ú ²K> [>].
%mor:   advf vt cl nn prep nnpr prt.
%exp:   The child's sister goes away.
*INV:   <©O ­Ó «Y ­¸²î &a3> [>].
%mor:   det cl vf nn sfp.
*SIS:   <§A µ¥µ¥ &a1>, §A ö ©O «× µ¥ §Ú’] &a1 [<].
%mor:   nnpr vt sfp nnpr prep det cl vt nnpr sfp.
*INV:   ¦n &a3.
%mor:   adj sfp.
*INV:   ©O ­Ó «Y ­¸²î.
%mor:   det cl vf nn.
*INV:   ¥ò ¦³ ©O, ¦³ «§Ï &a3 ?
%mor:   advf vf sfp vf wh sfp.
*CHI:   <¥ò ¦³> [/] ¥ò ¦³ õ ø &sam1 &ga3.
%mor:   advf vf advf vf det cl  xx sfp.
*CHI:   «x, ¦³ ©O ø # «À¬z²ï &e3 ¥Í¤é &ge2 ?
%mor:   ex vf det cl nnpp ex vi sfp.
*INV:   «Y &lo1.
%mor:   vf sfp.
*CHI:   §Ú ¥h ¹L ©O «×.
%mor:   nnpr vt asp det cl.
*INV:   «À¬z²ï ¥Í¤é &ge2 ?
%mor:   nnpp vi sfp.
*CHI:   ­ø «Y §Ú ¥Í¤é «§ ?
%mor:   neg vf nnpr vi sfp.
*INV:   ­ø «Y &wo4.
%mor:   neg vf sfp.
*INV:   «u–ï, ª¨<ª¨> [>].
%mor:   ex nn.
*CHI:   <ª¨>ª¨ [<].
%mor:   nn.
*CHI:   0 [=! giggles].
*CHI:   ª¨ª¨ ö «× ¯º &a3 ª¨ª¨.
%mor:   nn prep cl vi sfp nn.
*INV:   ö «× ¯º &a4 ?
%mor:   prep cl vi sfp.
*CHI:   Ëİ +/.
%mor:   advs.
*INV:   ¦³ ´X ¦h Àn¥J §A Ú» úï.
%mor:   vf advi adj nn nnpr vt prt.
*CHI:   «Y &jo3, <ª¨ª¨ ºN> [/] ª¨ª¨ ºN úï &e6 ­ø ·| Åå &m3.
%mor:   vf sfp nn vt nn vt prt ex neg aux adj ex.
*INV:   ª¨ª¨ ­ø Åå &a4 ?
%mor:   nn neg adj sfp.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*CHI:   Ú» úï, ª¨ª¨ &a3, ©O «× ª¨ª¨ &a3.
%mor:   vt prt nn sfp det cl nn sfp.
*SIS:   ¦n Ãø ¶} &ga3 õ ­Ó ªù.
%mor:   advi adj vt sfp det cl nn.
*SIS:   &e6 õ ­Ó «§ +...
%mor:   ex det cl wh.
*INV:   «u–ï.
%mor:   ex.
*SIS:   &la4, ´N«Y ¶R ©O ø.
%mor:   ex advf vt det cl.
%exp:   The child's sister shows the investigator a lunch box.
*INV:   Ëİ è° &ga4 ?
%mor:   advi adj sfp.
*SIS:   «Y &a3, ­¹.
%mor:   vf sfp vt.
*INV:   «u–ï.
%mor:   ex.
*SIS:   ¼p®v ‘Á &ga3.
%mor:   nn sfp sfp.
*SIS:   &da1 &da1 &da3 &da3 &da4, ©O ­Ó §Ú «Y ¼p®v ‘Á ï.
%mor:   ex ex ex ex ex det cl nnpr vf nn sfp sfp.
*INV:   §A ªğ ¾Ç «} ¥i¥H ¸Ë Ï­¹ &lo1.
%mor:   nnpr dir nn neg aux vt nn sfp.
*SIS:   «Y &a3, <&da1 &da1 &da1 &da1 &da1> [=! hums].
%mor:   vf sfp ex ex ex ex ex.
*INV:   Ëİ &li4&li2 ©O ?
%mor:   advs nnpp sfp.
*INV:   &li4&li2 ªğ ¾Ç ¦³ ÉN ±o ¸Ë Ï­¹ &a3 ?
%mor:   nnpp dir nn vf neg ctc vt nn sfp.
*CHI:   ¦³ &a3.
%mor:   vf sfp.
*SIS:   &a3, ²b ±o ¤@ ­Ó &dza3.
%mor:   ex advf vt q cl sfp.
*CHI:   &a1 &a1 &a1 &ai1, ¦³ ­Ó ¤ô³ı.
%mor:   ex ex ex ex vf cl nn.
*CHI:   &a3, ¦³ ­Ó ¤ô³ı &a3.
%mor:   ex vf cl nn sfp.
*INV:   &m4.
%mor:   ex.
*CHI:   §Ú ·Q ±a ¤ô³ı &a3.
%mor:   nnpr vt vt nn sfp.
*INV:   §A ¤S ·Q ±a ¤ô³ı ªğ ¾Ç &a4 ?
%mor:   nnpr advf vt vt nn dir nn sfp.
*CHI:   «Y &a3, ­ø «Y &a3, ­ø «Y õ ­Ó &a3.
%mor:   vf sfp neg vf sfp neg vf det cl sfp.
*SIS:   &m2 - ?
%mor:   ex.
*SIS:   xxx ¦© ­ø ¨ì &ge2 ?
%mor:   vt neg ctc sfp.
*SIS:   «Y &lo1, <xxx &a3> [>].
%mor:   vf sfp sfp.
*CHI:   <©O ­Ó &a3> [<].
%mor:   det cl sfp.
*INV:   «Y &lo1, ­ô­ô &me1 ¦í ¤ô³ı &lo1.
%mor:   vf sfp nn vt asp nn sfp.
*CHI:   <§Ú> [/] §Ú ­n &me1 ©O ­Ó &e3 ¤ô³ı &a3.
%mor:   nnpr nnpr vt vt det cl ex nn sfp.
*INV:   ¥h ÷ Ãä &a1 ¦Ó®a ­Ó ¤ô³ı ?
%mor:   dir asp wh sfp advs cl nn.
*INV:   ö «} «× &a3 ?
%mor:   vf neg cl sfp.
*CHI:   ö «× &a3.
%mor:   vf cl sfp.
*SIS:   ¼M, ÂI¸Ñ Ëİ &ge2 ?
%mor:   ex wh advs sfp.
*CHI:   &a1, &a1, &a1, §Ú ­n Ú», §Ú ­n Ú» # úï # ©O ø &a3.
%mor:   ex ex ex nnpr vt vt nnpr vt vt prt det cl sfp.
*SIS:   §A ­n À° §Ú ¾ã &a1, ©O ­Ó ¦n ÃP &ge2 - ?
%mor:   nnpr vt vt nnpr vt sfp det cl advi adj sfp.
*SIS:   ÂI¸Ñ Ëİ ÃP &ge2 ?
%mor:   wh advi adj sfp.
*INV:   «Y &wo3, ©O «K Ëİ ÃP &ge2 ?
%mor:   vf sfp det cl advi adj sfp.
*INV:   0 [=! coughs].
%exp:   The investigator is helping the child's sister close the lunch box.
*INV:   ±o &la3.
%mor:   ctc sfp.
*INV:   «Y &wo3, Ëİ ÃP &ge2, ÂI¸Ñ &a3 ?
%mor:   vf sfp advi adj sfp wh sfp.
*SIS:   ­ø ª¾ ©O.
%mor:   neg vt sfp.
*SIS:   ¥i ­ø ¥i¥H ¿ı ­Ú §Ú’] Å¥ &a3 ?
%mor:   aux neg aux vt prep nnpr vt sfp.
*INV:   ¥i¥H &a3.
%mor:   aux sfp.
*CHI:   ³Ş.
%mor:   ex.
*INV:   0 [=! giggles].
*INV:   ³Ş, İ¯ Ãä ­Ó &a3 ?
%mor:   ex vt wh cl sfp.
*CHI:   §Ú, §Ú, §Ú, ¥h +/.
%mor:   nnpr nnpr nnpr dir.
*SIS:   «Y «} ©O «× ³£ ±o &ga3 ?
%mor:   vf neg det cl advf ctc sfp.
*INV:   ³£ ±o.
%mor:   advf ctc.
*SIS:   §A ´X ¦h ¤ë ¥Í¤é &ga3 ?
%mor:   nnpr wh adj cl vi sfp.
*INV:   ¤­ ¤ë &lo1.
%mor:   q cl sfp.
*SIS:   ¤­ ¤ë.
%mor:   q cl.
*CHI:   §Ú, §Ú, §Ú ¤» ¤ë &a3.
%mor:   nnpr nnpr nnpr q cl sfp.
*INV:   §A ¤» ¤ë &a4 ?
%mor:   nnpr q cl sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*SIS:   §A ´X ¦h ¤ë &wa2 ?
%mor:   nnpr wh adj cl sfp.
*INV:   <¤­ ¤ë> [>].
%mor:   q cl.
*SIS:   <§A> [<] +/.
%mor:   nnpr.
*INV:   ¤­ ¤ë.
%mor:   q cl.
*CHI:   ³Ş.
%mor:   ex.
*SIS:   &a1.
%mor:   ex.
%com:   The child's sister giggles.
*SIS:   °µ ÉAÏ ³Ş &a3 ?
%mor:   vt wh ex sfp.
*SIS:   &e6:, ¤» ¤ë &a4 ?
%mor:   ex q cl sfp.
*INV:   &m3, ¤­ ¤ë &lo3.
%mor:   ex q cl sfp.
*SIS:   0 [=! laughs].
*SIS:   §Ú ¦³®É ¦¨ ¤é ³£ ­ø +/.
%mor:   nnpr advs q cl advf neg.
*INV:   ¦¨ ¤é ³£ ­ø °O ±o.
%mor:   q cl advf neg vt ctc.
*SIS:   ©O «× ¤U«K &a4 ?
%mor:   det cl nnloc sfp.
*INV:   «Y &ja3.
%mor:   vf sfp.
*SIS:   §Ú Á¿ §A ï ¥Í¤é &a3.
%mor:   nnpr vt nnpr gen nn sfp.
*INV:   ¦n &a1, §A Á¿ &a1.
%mor:   adj sfp nnpr vt sfp.
