@Begin
@Name of CHI:          Yiu Chun-li
%mor:   advi adj cl advf vt q cl nn sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*CHI:   §A &go3 &dam2 &a1.
%mor:   nnpr  xx vt sfp.
*CHI:   &m2, ²É ªi &a3.
%mor:   ex cl nn sfp.
*CHI:   &e3 &a1 &a1.
%mor:   ex sfp sfp.
*INV:   ¦n &la3, ®Ş §¹ &la3, ­Ú µf Ê\.
%mor:   adj sfp vt advm sfp vd prt nnpr.
*CHI:   &e2 -, ®Ş +...
%mor:   ex vt.
*CHI:   &e2 -, ¾ã ¶Ã ®Í &la3.
%mor:   ex vt adj prt sfp.
*INV:   ÉN ¶Ã ¨ì &a3, ±o &la3, ±o &la3.
%mor:   neg adj ctc sfp ctc sfp ctc sfp.
*INV:   ÀY¥ı ·Ó ¹L Ãè &a3, ÉN ¶Ã ¨ì.
%mor:   advs vt prt nn sfp neg adj ctc.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*INV:   &m3.
%mor:   ex.
*CHI:   «x.
%mor:   ex.
*INV:   ¸¨ «B ²K «Y «} &a3 ?
%mor:   dir nn prt vf neg sfp.
*CHI:   «Y &lu1, ÂI ªğ ¾Ç &a3 ?
%mor:   vf sfp wh dir nn sfp.
*INV:   ¹ï­± ¦³ ¶¡ ¾Ç®Õ &wo3, «Y «} &a3 ?
%mor:   nnloc vf cl nn sfp vf neg sfp.
*INV:   §Ú ¨£ ­Ë.
%mor:   nnpr vt ctc.
*CHI:   §Ú ¨£ ­Ë &a3.
%mor:   nnpr vt ctc sfp.
*INV:   «Y «} &a3 ?
%mor:   vf neg sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   ¦n ¤j ¶¡ &a3.
%mor:   advi adj cl sfp.
*INV:   ®a©j ¶¡ ¾Ç®Õ «Y «} ö õ «× &a3 ?
%mor:   nn cl nn vf neg vf det cl sfp.
*CHI:   §Ú ³£ «Y &a3.
%mor:   nnpr advf vf sfp.
*INV:   §A ³£ «Y &a4 ?
%mor:   nnpr advf vf sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   ö Ãä«× &a3 ?
%mor:   vf wh sfp.
*CHI:   §Ú # §Ú # ¾Ç®Õ &a1 &ma3.
%mor:   nnpr nnpr nn sfp sfp.
*INV:   &m3.
%mor:   ex.
*INV:   ªğ ¾Ç ¦n ÉN &a3 ?
%mor:   dir nn adj neg sfp.
*CHI:   ­ø ¦n.
%mor:   neg adj.
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*INV:   §A ·Q °µ ÉAÏ ?
%mor:   nnpr vt vt wh.
*CHI:   R ¦í Ê\ &lo1.
%mor:   vt asp nnpr sfp.
*INV:   R ¦í §Ú ¬[ ¾÷  &a4 ?
%mor:   vt asp nnpr cl nn sfp.
*CHI:   «Y.
%mor:   vf.
*INV:   ­ø ¦n R ¦í Ê\ &la1, ¥´ ¶} Ê\ ­ø ¦n «§ ?
%mor:   neg adj vt asp nnpr sfp vt vt nnpr neg adj sfp.
*CHI:   ¦n µh &a3.
%mor:   advi adj sfp.
*INV:   ¦n µh &a3.
%mor:   advi adj sfp.
*INV:   §A ¦³ ´X ¦h °¦ ¸}³k &a3 ?
%mor:   nnpr vf wh adj cl nn sfp.
*CHI:   ¨â &daat3.
%mor:   q cl.
*INV:   &m2 ?
%mor:   ex.
*CHI:   ¨â &daat3.
%mor:   q cl.
*CHI:   ©O ø ÉA ‘Á &ga3 ?
%mor:   det cl wh sfp sfp.
*INV:   ©O ­Ó ½b©C &lo1 ¸Ü ­Ú §A Å¥ &la4, ¥Ñ ©O «× ¥h ©O «×.
%mor:   det cl nn sfp vt prep nnpr vt ex prep det cl dir det cl.
*CHI:   &o5, ©O ¬[ ©O ?
%mor:   ex det cl sfp.
*INV:   ©O ­Ó ¶K¯È ‘Á ï ®A.
%mor:   det cl nn sfp sfp sfp.
*CHI:   &o5.
%mor:   ex.
*INV:   ­ø ¦n İ© &a3.
%mor:   neg adj vt sfp.
*CHI:   &e1, ©j©j, »D ¯ä ¸} &a1.
%mor:   ex nn vt adj nn sfp.
*INV:   ÂI¸Ñ ¦¨ ¤é ­n »D ¯ä ¸} &a3 ?
%mor:   wh q nn vt vt adj nn sfp.
*CHI:   ©j©j, &e3, »D ¯ä ¸} &lo1.
%mor:   nn ex adj vt nn sfp.
*INV:   »D ¯ä ¸} &a4 ?
%mor:   vt adj nn sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   ¦³ ÉA ¦n »D ®A ?
%mor:   vf wh adj vt sfp.
*CHI:   &e1 +/.
%mor:   ex.
*INV:   ³£ ¸Ü ©ú «Y ¯ä &go3 &lo3.
%mor:   advf vt adj vf adj sfp sfp.
*INV:   ¯ä ï ¦³ ÉA ¦n »D ©O ?
%mor:   adj sfp vf wh adj vt sfp.
*CHI:   &m3 &e3 # ¶ı«} »D ¯ä ¸} &lo1 ¥i ¥i¥H &ga3 ?
%mor:   ex ex nn vt adj nn sfp aux aux sfp.
*INV:   &m3, ­ø »D, ¯ä ï.
%mor:   ex neg vt adj sfp.
*CHI:   &e2 -., ©j©j »D ¯ä ¸} &la1.
%mor:   ex nn vt adj nn sfp.
*INV:   ÂI¼Ë »D &a3 ?
%mor:   wh vt sfp.
*CHI:   ©j©j &m3 +/.
%mor:   nn ex.
*SIS:   §Ú ¦³ "Hello-Kitty" ­ø ­Ú ## §A.
%mor:   nnpr vf nnpp neg vd nnpr.
*INV:   §A ÂI¸Ñ ­n ­Ú §Ú ®A ?
%mor:   nnpr wh vt vd nnpr sfp.
*INV:   Ê\ °µ ÉAÏ &a3 ?
%mor:   nnpr vt wh sfp.
*CHI:   &a1 &a1.
%mor:   ex ex.
*CHI:   ­ø «Y §Ú &ga3.
%mor:   neg vf nnpr sfp.
*SIS:   Ëİ §A # &em6 # ¥h ¤j ©Ğ +...
%mor:   advs nnpr ex dir adj nn.
*MOT:   ¨È²ï &a4, ¾ã ¦n xxx.
%mor:   nnpp sfp vt adj.
*SIS:   <&o4> [>].
%mor:   ex.
%exp:   The child's sister goes away.
*CHI:   <&m1> [<].
%mor:   ex.
*INV:   °µ ÉAÏ &a3 ?
%mor:   vt wh sfp.
*CHI:   §Ú ­n "Hello-Kitty".
%mor:   nnpr vt nnpp.
*INV:   xxx §A.
%mor:   nnpr.
*CHI:   §Ú ­n "Hello-Kitty" &a3.
%mor:   nnpr vt nnpp sfp.
*CHI:   0 [=! grunts].
*INV:   ­ø ºò­n &la1, §A ­n ÀY&ku1 &la1, ¦n ÉN &a1 ?
%mor:   neg adj sfp nnpr vt nn sfp adj neg sfp.
*CHI:   §Ú ­n ©O ø.
%mor:   nnpr vt det cl.
*INV:   ­ø ¦n ­n ­Ó &gip2 &la1, ­n ÀY&ku1 &la1.
%mor:   neg adj vt cl nn sfp vt nn sfp.
*CHI:   ­Ú §Ú.
%mor:   vd nnpr.
*SIS:   &e2 - .
%mor:   ex.
*CHI:   ­Ú §Ú "Hello-Kitty".
%mor:   prep nnpr nnpp.
*ANN:   ®a©j.
%mor:   nn.
*CHI:   ­Ú §Ú.
%mor:   vd nnpr.
*SIS:   xxx ©O ø ï.
%mor:   det cl sfp.
*INV:   ³Ş.
%mor:   ex.
*SIS:   ­Ó ÀY§¨ ¶ı«} ­Ú §Ú.
%mor:   cl nn nn vd nnpr.
*CHI:   &m2 &e3 ­Ú ¤@ ­Ó ­Ú §Ú.
%mor:   ex ex vd q cl prep nnpr.
*CHI:   0 [=! grunts].
*INV:   Ê\ ¥s ­Ú ¤@ ­Ó Ê\ &wo3, §A ­Ú ¤@ ­Ó Ê\ &la1.
%mor:   nnpr vt vd q cl nnpr sfp nnpr vd q cl nnpr sfp.
*SIS:   §Ú xxx ¦Û¤v ¥ı.
%mor:   nnpr rfl advf.
*ANN:   xxx.
*SIS:   ¦nÏ.
%mor:   ex.
*CHI:   0 [=! cries].
*INV:   &la4, ©j©j ¦P §A À¹ ÀY&ku1 ¦n ÉN &a3 ?
%mor:   ex nn prep nnpr vt nn adj neg sfp.
*CHI:   ­ø ¦n &a3.
%mor:   neg adj sfp.
*INV:   ¤@©w ­n "Hello-Kitty" &a4 ?
%mor:   advs vt nnpp sfp.
*INV:   ­ø §¨ ³£ ±o &la1.
%mor:   neg vt advf adj sfp.
*INV:   ©j©j ³£ ÉN §¨, §A Ú» úï, &la4, §Ú ³£ ÉN §¨ §¨, «Y «} &a3 ?
%mor:   nn advf neg vt nnpr vt prt ex nnpr advf neg vt nn vf neg sfp.
*CHI:   &m2 -., ­Ú §Ú.
%mor:   ex vd nnpr.
*SIS:   À° §Ú §¨ ±o ­ø ±o ?
%mor:   vt nnpr vt ctc neg ctc.
*INV:   ¤@ ¤H §¨ ¤@ ­Ó &la1 ¤£¦p, ¦n ÉN &a1 ?
%mor:   q cl vt q cl sfp advs adj neg sfp.
*SIS:   0 [=! grunts].
*INV:   ¤@ ¤H §¨ ¤@ ­Ó &la1.
%mor:   q cl vt q cl sfp.
*SIS:   &m6:.
%mor:   ex.
*INV:   ¤@ ¤H §¨ ¤@ ¦¸ &la3.
%mor:   q cl vt q cl sfp.
*SIS:   &a2 -., Ëİ ¶ı«} «Y ­Ú ¨â ­Ó §Ú &ge2.
%mor:   ex advs nn vf vd q cl nnpr sfp.
*INV:   Ëİ §A ¥i¥H ­Ú ¤@ ­Ó ©f©f &ga1 &ma3.
%mor:   advs nnpr aux vd q cl nn sfp sfp.
*SIS:   ­ø ±o.
%mor:   neg ctc.
*INV:   §A ­É ¦í ­Ú Ê\ §¨ ¦í ¥ı &la1, ¦n ÉN ?
%mor:   nnpr vt asp prep nnpr vt asp advf sfp adj neg.
*SIS:   &m2 - .
%mor:   ex.
*INV:   &la4, §Ú À° §A ®Ş ÀY &a1.
%mor:   ex nnpr vt nnpr vt nn sfp.
*CHI:   0 [=! cries].
*SIS:   <À° §Ú §¨ &a3> [>].
%mor:   vt nnpr vt sfp.
*CHI:   <xxx &a3> [<].
%mor:   ex.
*INV:   ¦n &la3, ­Ú ¤@ ­Ó, &la4.
%mor:   adj sfp vd q cl sfp.
*SIS:   ­Ú µf §Ú.
%mor:   vd prt nnpr.
*CHI:   0 [=! grunts].
*INV:   &a3 ©j©j À° §A ®Ş ÀY &la3, ¦n ÉN ?
%mor:   ex nn vt nnpr vt nn sfp adj neg.
*CHI:   0 [=! grunts].
%exp:   The child and her sister are disputing over the hair clips.
*CHI:   ¤@ ¤H ­Ú ¤@ ­Ó &a3.
%mor:   q cl vd q cl sfp.
*CHI:   0 [=! cries].
*ANN:   ©j©j, &li4&li2 ¶R ·s &ga3.
%mor:   nn nnpp vt adj sfp.
*CHI:   "No".
%mor:   neg.
*SIS:   0 [=! giggles].
*CHI:   0 [=! cries].
*MOT:   ¨È²ï, ¤@ ¤H ¤@ °¦.
%mor:   nnpp q cl q cl.
*MOT:   ¤@ ¤H ¤@ °¦, ¤@ ¤H ¤@ °¦.
%mor:   q cl q cl q cl q cl.
*MOT:   &la4, &ei3, ­ø ¦n ³Û, ¦¬ Án.
%mor:   ex ex neg adj vi vt nn.
%exp:   The child's mother gives one hair clip each to the child and her sister.
*MOT:   ¤@ ¤H ¤@ °¦ &la1, ­ø «Y ´N &dam2 ®Í §A ï.
%mor:   q cl q cl sfp neg vf advf vt prt nnpr sfp.
*MOT:   ©j©j ¸Ü §A ¦²1.
%mor:   nn vt nnpr adj.
*SIS:   0 [=! goes away].
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*INV:   ©O °¦.
%mor:   det cl.
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*MOT:   ¦n &la3, ¤@ ¤H ¤@ °¦ &la3, &la4, xxx.
%mor:   adj sfp q cl q cl sfp sfp.
*INV:   ©j©j À° §A §¨ ¦n ÉN &a3 ?
%mor:   nn vt nnpr vt adj neg sfp.
*INV:   ¦n ÉN &a3 ?
%mor:   adj neg sfp.
*INV:   ¨Ä¨Ä’] ¹L ‘Á &a1.
%mor:   advm dir dir sfp.
*MOT:   «u–ï, &dam2 ÷ §A &ga2.
%mor:   ex vt asp nnpr sfp.
*MOT:   ¸Ü ¤@ ¤H ¤@ °¦ ³£ ­ø ±o ï.
%mor:   vt q cl q cl advf neg ctc sfp.
*MOT:   ÀY¥ı ­ø °O ±o ¸Ü ­Ú §A Å¥ ¤@ ¤H ¤@ °¦ &a3.
%mor:   advs neg vt ctc vt prep nnpr vt q cl q cl sfp.
*MOT:   Ëİ xxx ±ğ «Y ¤@ ¤H ¤@ °¦ &ga3 &la1.
%mor:   advs advf vf q cl q cl sfp sfp.
*MOT:   ­ø «Y ÂI &a3 ?
%mor:   neg vf wh sfp.
*INV:   ¦n ÉN &a3 ?
%mor:   adj neg sfp.
*INV:   §¨ °_ Ê\ ¦n ÉN &a3 ?
%mor:   vt prt nnpr adj neg sfp.
*MOT:   www.
%exp:   The child's mother is scolding the child's sister.
*CHI:   xxx.
*INV:   Ëİ¼Ë.
%mor:   advs.
*MOT:   www.
*INV:   ¦n ÉN &a3 ?
%mor:   adj neg sfp.
*INV:   §¨ °_ Ê\ ¦n ÉN &a3 ?
%mor:   vt prt nnpr adj neg sfp.
*INV:   ©j©j ¦P §A ®Ş ¦n ­Ó ÀY.
%mor:   nn prep nnpr vt adj cl nn.
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*INV:   ¦³ ÉN ¨Æ &a3 ?
%mor:   vf neg nn sfp.
*INV:   µh &a4 °¦ ¤â ?
%mor:   adj sfp cl nn.
*CHI:   0.
*INV:   ¦n µh «§ °¦ ¤â ?
%mor:   advi adj sfp cl nn.
*CHI:   0.
*INV:   &m1, ­Ú ©j©j Ú» úï ±o ­ø ±o &a3 ?
%mor:   ex prep nn vt prt ctc neg ctc sfp.
*CHI:   0.
*INV:   ª± §¹ ¥¼ &a3 §A ?
%mor:   vt advm neg sfp nnpr.
*INV:   §A «Y «} §¨ &ga3 ?
%mor:   nnpr vf neg vt sfp.
*INV:   §A ­ø §¨ ´N ­Ú µf ©j©j &la1.
%mor:   nnpr neg vt advf vd prt nn sfp.
*INV:   §A ¥Î ­ø ¥Î &ga2 °¦ §¨ ?
%mor:   nnpr vt neg vt sfp cl nn.
*CHI:   0.
%com:   pause.
*CHI:   °÷ ÄÁ.
%mor:   vi nn.
*INV:   &m2 ?
%mor:   ex.
*CHI:   °÷ ÄÁ &a3.
%mor:   vi nn sfp.
*INV:   ÀY&ku1 - ?
%mor:   nn.
*CHI:   ­ø «Y, °÷ ÄÁ.
%mor:   neg vf vi nn.
*CHI:   °÷ ÄÁ &a3, °÷ ÄÁ &a3.
%mor:   vi nn sfp vi nn sfp.
*INV:   °÷ ÄÁ °µ ÉAÏ ?
%mor:   vi nn vt wh.
*CHI:   ­ø «Y &a3, °÷ ÄÁ.
%mor:   neg vf sfp vi nn.
*CHI:   °÷ ÄÁ # ­¹ ¶º, °÷ ÄÁ, °÷ ÄÁ &a1 &ma3.
%mor:   vi nn vt nn vi nn vi nn sfp sfp.
*INV:   °÷ ÄÁ ­¹ ¶º &a4 ?
%mor:   vi nn vt nn sfp.
*CHI:   ­ø «Y &a3.
%mor:   neg vf sfp.
*INV:   ©j©j ³Û &a4 ?
%mor:   nn vi sfp.
*CHI:   ­ø «Y.
%mor:   neg vf.
*INV:   ©j©j ìĞ &a4 ?
%mor:   nn adj sfp.
*CHI:   ­ø «Y.
%mor:   neg vf.
*CHI:   °µ ÉA # "Hello-Kitty" &e6 Â\ ©O «× &a3 ?
%mor:   vt wh nnpp ex vd det cl sfp.
*INV:   "Hello-Kitty" # ¤½¥J Â\ ©O «K &lo1.
%mor:   nnpp nn vd det cl sfp.
*CHI:   &o5, ­ø Â\ ©O «× &a4 ?
%mor:   ex neg vd det cl sfp.
*INV:   &m2 ?
%mor:   ex.
*CHI:   §A ­ø Â\ ©O «× &a4 ?
%mor:   nnpr neg vd det cl sfp.
*INV:   Â\ ©O «× «} §¨ ­ø ­Ë &lo1.
%mor:   vd det cl neg vt neg ctc sfp.
*CHI:   &o5.
%mor:   ex.
*CHI:   ¤h¦h°à±ù &em3 Äê ÷ &u3.
%mor:   nn ex verg asp ex.
*INV:   ¤h¦h°à±ù Äê ÷ &a4 ?
%mor:   nn verg asp sfp.
*INV:   Ãä«× ¦³ ¤h¦h°à±ù &a3 ?
%mor:   wh vf nn sfp.
*CHI:   ©O «× &e3 "Hello-Kitty" ï.
%mor:   det cl ex nnpp sfp.
*INV:   "Hello-Kitty" ­¹ ¤h¦h°à±ù &ga4 ?
%mor:   nnpp vt nn sfp.
*CHI:   ­ø «Y &a3, ¹L ‘Á &la1.
%mor:   neg vf sfp dir dir sfp.
%com:   The child leads the investigator to a cupboard in which there is a pack of Hello Kitty bubble gums.
*CHI:   ©O «× ©O, ©O «× &e3.
%mor:   det cl sfp det cl ex.
*INV:   <&o5> [>], ø ¿} &a4 ?
%mor:   ex cl nn sfp.
*CHI:   <ªM &a3> [<].
%mor:   nn sfp.
*INV:   <§A>[>]’] ­¹ ÷ «Y «} &a3 ?
%mor:   nnpr vt asp vf neg sfp.
*CHI:   <ªM> [<].
%mor:   nn.
*CHI:   &e3, ªM, &e3, §jªi¿} &lo1 ©O «× &e3.
%mor:   ex nn ex nn sfp det cl ex.
*INV:   &m3, ­¹ Ëİ ¦h §jªi¿} &ge2 ?
%mor:   ex vt advi adj nn sfp.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*INV:   ¦n ÉN ­¹ &a3 ?
%mor:   adj neg vt sfp.
*CHI:   ¦n­¹ &a3.
%mor:   adj sfp.
*INV:   «Y «} ¥i¥H §j ¦n ¤j ­Ó ªi &ga3 ?
%mor:   vf neg aux vt advi adj cl nn sfp.
*CHI:   «Y &a3, Annie À° §Ú §j &ge2 ?
%mor:   vf sfp vt nnpr vt sfp.
*INV:   À° §A §j &ga4 ?
%mor:   vt nnpr vt sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   ÂI ¥i¥H &ga3 ?
%mor:   wh aux sfp.
*INV:   §jªi¿} ­ø «Y ¦Û¤v ­¹ ï «§ ?
%mor:   nn neg vf rfl vt sfp sfp.
*CHI:   §Ú ¦Û¤v ­¹ &a1 &ma3, ­ø ¨£ ÷ &a3 &la2.
%mor:   nnpr rfl vt sfp sfp neg vt asp sfp vt.
*INV:   &m3.
%mor:   ex.
*INV:   °µ ÉAÏ &a3 ?
%mor:   vt wh sfp.
*INV:   ¾ã °­Áy &a4 §A ?
%mor:   vt nn sfp nnpr.
*INV:   &m3.
%mor:   ex.
*INV:   Ãä ­Ó &ga3 ¥ò ¦³ ø ¶K¯È ?
%mor:   wh cl sfp advf vf cl nn.
*CHI:   &a2 - .
%mor:   ex.
*INV:   §Ú À° §A øu µf Ê\.
%mor:   nnpr vt nnpr vt prt nnpr.
*INV:   «Y Ãä ­Ó &ga3 ¨s³º ?
%mor:   vf wh cl sfp advs.
*CHI:   ­ø «Y &a3 &ma3, &i2 §Ú ­ø °÷ ¤O &a3.
%mor:   neg vf sfp sfp ex nnpr neg vi nn sfp.
*INV:   §A ­ø °÷ ¤O, &la4.
%mor:   nnpr neg vi nn sfp.
*INV:   ¼Ã ¤¤¶¡ ©O «× &a1 &ma3.
%mor:   vt nnloc det cl sfp sfp.
*CHI:   &o4.
%mor:   ex.
*INV:   ¸ò¦í ©} ©O Ãä.
%mor:   advs vt det cl.
*CHI:   &m3 &a2, &a3.
%mor:   ex sfp sfp.
*INV:   ¼Ã ¦í ¤¤¶¡, ¼Ã ¦í ¤¤¶¡ ©O ­Ó ¬ğ °_ õ ­Ó ¦a¤è.
%mor:   vt asp nnloc vt asp nnloc det cl vi prt det cl nn.
*INV:   ¸ò¦í # L &a1.
%mor:   advs vt sfp.
*INV:   ©O ­Ó ©ñ ¶} ø.
%mor:   det cl vd adj com.
*INV:   ©O «× # &paak1.
%mor:   det cl vt.
*INV:   &m4, ¼Ã &a1.
%mor:   ex vt sfp.
*CHI:   ¦n Ç &a3.
%mor:   advi adj sfp.
*INV:   ¸ò¦í §¨ °_ Ê\ &la1 # ¥i¥H.
%mor:   advs vt prt nnpr sfp aux.
*INV:   ±o ¥¼ ?
%mor:   ctc neg.
*INV:   ÃÑ &la1 &ma3 ?
%mor:   vt sfp sfp.
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*SIS:   §A ¥i ­ø ¥i¥H ­Ú ¦h ¤@ °¦ §Ú &a3 ?
%mor:   nnpr aux neg aux vd adj q cl nnpr sfp.
*CHI:   §Ú +/.
%mor:   nnpr.
*INV:   §A §¨ ­ø §¨ &a3 ?
%mor:   nnpr vt neg vt sfp.
*INV:   §A ­ø §¨ ­Ú ©j©j §¨ ¦í ¥ı &la1.
%mor:   nnpr neg vt prep nn vt asp advf sfp.
*CHI:   &m2 -., &m2 -., ­ø ­Ú &a3.
%mor:   ex ex neg prep sfp.
*SIS:   §Ú ®Ë±Ş ­Ú µf ¤@ °¦ ©O ø §A &a1.
%mor:   nnpr nn vd prt q cl det cl nnpr sfp.
*INV:   §A §¨ ªğ ¾Ç «§ ?
%mor:   nnpr vt dir nn sfp.
*INV:   §A ªğ ¾Ç õ °} ®É §A ­Ú ©j©j §¨ &lo1 ¦n ÉN &a3 ?
%mor:   nnpr dir nn det cl nn nnpr prep nn vt sfp adj neg sfp.
*CHI:   ­ø ¦n.
%mor:   neg adj.
*INV:   ¦n ÉN &a3.
%mor:   adj neg sfp.
*INV:   §A ¦Ó®a ³£ ¥¼ ªğ ¾Ç ¦Ü.
%mor:   nnpr advs advf neg dir nn advf.
*INV:   ªğ ¾Ç ¦Ü §¨.
%mor:   dir nn advf vt.
*INV:   ­Ú §A §¨, ­Ú §A §¨.
%mor:   prep nnpr vt prep nnpr vt.
*SIS:   §A ªğ ¾Ç °O ±o ­Ú §Ú §¨ &a3.
%mor:   nnpr dir nn vt ctc prep nnpr vt sfp.
*CHI:   "Hello-Kitty" # &e6 ªğ ¾Ç ­Ú §Ú &a3.
%mor:   nnpp ex dir nn prep nnpr sfp.
*CHI:   &e3 ªğ ¾Ç &e3 ­Ú §Ú ªğ &e2 -., +...
%mor:   ex dir nn ex prep nnpr dir ex.
*INV:   ¨ä¹ê À¹ ÀY&ku1 «} ¥ò ¦n Ú».
%mor:   advs vt nn neg advf adj vt.
*INV:   §A ­ø «Y ¦³ ÀY&ku1 &gu3 «§ ?
%mor:   nnpr neg vf vf nn sfp sfp.
*SIS:   Ëİ ¶ı«} ÀY¥ı Á¿ §Ú ­n §¨ ©O ø ªğ ¾Ç.
%mor:   advs nn advs vt nnpr vt vt det cl dir nn.
*SIS:   ¥i ­ø ¥i¥H &a3 ?
%mor:   aux neg aux sfp.
*INV:   ¥i¥H &lo1, «Y «} &a3 ?
%mor:   aux sfp vf neg sfp.
*CHI:   &m2 - .
%mor:   ex.
*SIS:   §Ú # §Ú ©ñ¾Ç ­Ú µf ¤@ °¦ Hello Kittty §A &a1.
%mor:   nnpr nnpr vi vd prt q cl nnpr sfp.
*CHI:   &m2 - .
%mor:   ex.
*INV:   «Y &la1, &la4, §A ­É ­Ú ©j©j ¥ı &a1.
%mor:   vf sfp ex nnpr vt prep nn advf sfp.
*INV:   ©j©j ªğ ¾Ç &a1 &ma3.
%mor:   nn dir nn sfp sfp.
*CHI:   &m2 - .
%mor:   ex.
*INV:   §A ¤S ­ø ¥X µó.
%mor:   nnpr advf neg dir nnloc.
*INV:   §A ¥X µó «} ­Ú §A À¹ &lo1.
%mor:   nnpr dir nnloc neg prep nnpr vt sfp.
*CHI:   ­ø -: ¦n.
%mor:   neg adj.
*SIS:   ¦nÏ, §Ú ©ñ¾Ç ­Ú µf ©O °¦ §A &a1.
%mor:   ex nnpr vi vd prt det cl nnpr sfp.
*CHI:   &m2 - .
%mor:   ex.
*SIS:   ­Ú µf ©O °¦ §A &la3 §A ©ñ¾Ç.
%mor:   vd prt det cl nnpr sfp nnpr vi.
*CHI:   &m2 - .
%mor:   ex.
*SIS:   ¦n ÉN ?
%mor:   adj neg.
*INV:   ¤@«Y §¨ ¤@ °¦ &lo1.
%mor:   advs vt q cl sfp.
*INV:   Ú» úï, &la4, ¦P §A §¨.
%mor:   vt prt ex prep nnpr vt.
%exp:   The child puts on the hair clip.
*INV:   Ëİ¼Ë §¨ ï «§ ?
%mor:   advs vt sfp sfp.
*INV:   §¨ ö «e«K ï «§ ?
%mor:   vt vf nnloc sfp sfp.
*SIS:   §Ú À° §A §¨ &a1.
%mor:   nnpr vt nnpr vt sfp.
*INV:   ÃÑ ­ø ÃÑ &ga3 ?
%mor:   vt neg vt sfp.
*SIS:   ÃÑ, &e3 ¤£¹L §A °_ ¨­ ¥ı &la1.
%mor:   vt ex advs nnpr vi nn advf sfp.
*CHI:   &a2 - .
%mor:   ex.
*SIS:   §Ú À° §A +...
%mor:   nnpr vt nnpr.
*INV:   ©j©j À° §A §¨ &a3 ©j©j.
%mor:   nn vt nnpr vt sfp nn.
*CHI:   &e2 - .
%mor:   ex.
*INV:   «Y «} ­ø §¨ &a3 ?
%mor:   vf neg neg vt sfp.
*CHI:   &a2 -.
%mor:   sfp.
*INV:   ­ø §¨.
%mor:   neg vt.
*CHI:   &m2 - .
%mor:   ex.
*INV:   ºâ &la3.
%mor:   vi sfp.
*INV:   °µ «§ &a3 ?
%mor:   vt wh sfp.
*INV:   «§ ‘Á &ga3 ?
%mor:   wh sfp sfp.
*CHI:   xxx.
%com:   pause.
%com:   The door bell rings.
*INV:   Ãä ­Ó ¼Ã ÄÁ &a3 ?
%mor:   wh cl vt nn sfp.
*INV:   úï ?
%mor:   ex.
*INV:   ­ì¨Ó «Y ²ï²ï &wo4, ©j©j ¼Ã ÄÁ &wo3.
%mor:   advs vf nnpp sfp nn vt nn sfp.
*CHI:   &la4, §Ú ³£ ±o &la3.
%mor:   ex nnpr advf ctc sfp.
*INV:   &m2 ?
%mor:   ex.
*CHI:   ±o # &la3 &la3.
%mor:   ctc sfp sfp.
*INV:   &m4, ±o ­ø ±o &a3 ?
%mor:   ex ctc neg ctc sfp.
*CHI:   ±o &la3.
%mor:   ctc sfp.
*INV:   ÃÑ &la1 &ma3 ?
%mor:   vt sfp sfp.
*INV:   ¦nÏ.
%mor:   ex.
*INV:   §A ¥i¥H ¸Õ úï À° ©j©j §¨ &a1 Ëİ¼Ë.
%mor:   nnpr aux vt prt vt nn vt sfp advs.
*CHI:   &m4 &a1:.
%mor:   ex sfp.
*INV:   §A ¤S ­ø §¨, §A ü¶ ¦í ­Ó §¨ °µ «§ ®A ?
%mor:   nnpr advf neg vt nnpr vt asp cl nn vt wh sfp.
*SIS:   xxx §¨ &lok3.
%mor:   vt sfp.
*INV:   ¥ò # ¥ò ¦³ ­Ó ÀY&ku1 &gaak3 ?
%mor:   advf advf vf cl nn sfp.
*INV:   &ei1, ¦³ ÉA ²z¥Ñ ÀY&ku1 ¤S §¨ &le3 ?
%mor:   ex vf wh nn nn advf vt sfp.
*CHI:   °µ ÉA ¤S ¸¨ «B &ge2 ?
%mor:   vt wh advf dir nn sfp.
*CHI:   ÂI &sy4 ·Æ±è &a3 ?
%mor:   wh vt nn sfp.
*SIS:   0 [=! grunts].
*INV:   Ú» ¦n ÉN Ú» ¥ı &la1.
%mor:   vt adj neg vt advf sfp.
*CHI:   &i1 !
%mor:   ex.
*CHI:   &e1 &e1.
%mor:   ex ex.
*INV:   Ëİ¼Ë.
%mor:   advs.
*INV:   §A ·Ó <úï Ãè> [>].
%mor:   nnpr vt prt nn.
*CHI:   <§A À¹> [<] ÀY&ku1 &a4 ?
%mor:   nnpr vt nn sfp.
*CHI:   &e1 &e1.
%mor:   ex ex.
*INV:   °µ ÉAÏ &a3 ?
%mor:   vt wh sfp.
